SMSA	PLINE	PERSON	HERE	PQOTHNR	PQSALNR	PQSELFNR	PQALIM	PQDIV	PQINT	PQOTHER	PQRENT	PQRETIR	PQSAL	PQSELF	PQSS	PQSSI	PQWELF	PQWKCMP	RNTDUE	LODRNT	FOOD	LODSTA	WLINEQ	MOVM	MOVE	TEN	MVG	PHEAR	PSEE	PMEMRY	PWALK	PCARE	PERRND	CITSHP	JITSHP	NATVTY	REL	AGE	SEX	MAR	PAR	GRAD	SPOS	SPAN	JREL	JAGE	JSEX	JMAR	JPAR	JSPAN	JGRAD	JSPOS	FAMNUM	FAMTYP	FAMREL	INUSYR	JATVTY	JNUSYR	JTEN	JMOVE	JMOVM	JMVG	JHERE	JPQSAL	JPQSELF	JPQINT	JPQSS	JPQSSI	JPQWELF	JPQRETIR	JPQALIM	JPQOTHER	JPQSALNR	JPQSLFNR	JPQOTHNR	JPQDIV	JPQRENT	JPQWKCMP	RACE	PVOTHER	JSAL	SAL	JRACE	JPVOTHER	CONTROL
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	6	1997	 	B	2	2	2	2	2	2	1	 	057	22	18	1	6	2	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000002860
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	3	1992	X	B	2	2	2	2	2	2	1	 	057	1	72	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	01	20400	 	0	 	 	000000002863
5560	2	2	B	B	B	B	2	2	1	2	2	2	1	2	1	2	2	2	 	 	B	B	1	1	1992	X	B	2	2	2	2	2	2	1	 	057	20	64	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	7203	2	2000	 	2	000000002863
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	1994	X	B	2	2	2	2	2	2	1	 	057	1	28	2	6	 	42	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	34000	 	 	000000002865
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	2000	 	B	2	2	2	2	2	2	1	 	057	25	20	2	6	 	40	 	2	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	24000	 	 	000000002865
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	 	5	1991	X	B	2	2	2	2	2	2	1	 	057	1	63	2	4	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	25000	 	0	 	2	000000002867
5560	2	2	B	B	B	B	2	2	1	2	2	2	2	2	1	1	2	2	 	 	B	B	 	10	2003	 	B	2	2	2	2	2	2	1	 	057	26	87	2	3	 	33	 	2	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	2600	 	0	 	2	000000002867
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	2009	X	1	2	2	2	2	2	2	1	 	057	1	41	2	6	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	22000	 	 	000000002868
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	1	2009	 	1	2	2	2	2	2	B	1	 	057	22	11	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002868
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	1996	X	B	2	2	2	2	2	2	1	 	057	1	35	2	1	 	40	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	24000	 	 	000000002870
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	1996	X	B	2	2	2	2	2	2	1	 	057	20	37	1	1	 	36	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	24000	 	 	000000002870
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	11	1996	 	B	2	2	2	2	2	B	1	 	057	22	12	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002870
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	10	1999	 	B	2	2	2	2	2	B	1	 	057	22	9	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002870
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	3	2003	 	B	2	2	2	2	2	B	1	 	057	22	6	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002870
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	10	2006	X	1	2	2	1	1	2	2	1	 	057	1	35	2	4	 	40	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	5	 	0	 	4	000000002872
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	2006	 	1	2	2	2	2	2	2	1	 	057	22	17	2	6	1	37	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	4	3000	 	 	000000002872
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	10	2006	 	1	2	2	1	2	2	2	1	 	057	22	15	1	6	1	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002872
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	7	2007	 	B	2	2	B	B	B	B	1	 	057	22	2	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002872
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	10	2006	 	1	2	2	2	2	2	B	1	 	057	22	8	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002872
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	1960	X	B	2	2	2	2	2	2	1	 	057	1	51	1	6	 	41	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	86000	 	 	000000002881
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	8	1960	X	B	2	2	1	2	2	1	1	 	057	25	49	1	6	 	39	 	2	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	675	 	0	 	2	000000002881
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2009	 	1	2	2	2	2	2	2	4	 	315	20	27	1	1	 	35	3	1	 	 	 	 	 	 	 	 	1	1	2	2001	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	23000	 	 	000000002883
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2004	 	B	2	2	B	B	B	B	1	 	057	22	4	2	B	3	 	 	1	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002883
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2009	X	1	2	2	2	2	2	2	1	 	057	1	36	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000002883
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	1998	X	B	2	2	2	2	2	2	1	 	057	1	48	1	1	 	38	2	1	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	77000	 	 	000000002888
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	1998	X	B	2	2	2	2	2	2	1	 	057	20	48	2	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	48000	 	 	000000002888
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	6	1998	 	B	2	2	1	2	2	B	1	 	057	22	13	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002888
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	6	2006	X	1	2	2	2	2	2	2	1	 	057	1	72	2	3	 	44	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	2	 	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	02	0	 	0	 	 	000000002893
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	1	1	2	2	 	 	B	B	1	6	2006	 	1	2	2	2	2	2	2	1	 	057	22	40	2	5	1	40	 	2	 	 	 	 	 	 	 	 	3	3	1	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	2000	2	5000	 	 	000000002893
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	6	2006	 	1	2	2	2	2	2	2	1	 	057	22	37	2	6	1	39	 	2	 	 	 	 	 	 	 	 	2	3	1	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000002893
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	6	2006	 	1	2	2	2	2	2	2	1	 	057	23	16	2	6	2	37	 	2	 	 	 	 	 	 	 	 	3	3	3	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000002893
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	6	2006	 	1	2	2	2	2	2	B	1	 	057	23	12	2	B	3	 	 	2	 	 	 	 	 	 	 	 	2	3	3	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002893
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	2	1993	X	B	2	2	2	2	2	2	1	 	057	1	43	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	4	39000	 	 	000000002895
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	2	1993	X	B	2	2	2	2	2	2	1	 	057	20	41	2	1	 	40	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	36000	 	 	000000002895
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	9	1998	 	B	2	2	2	2	2	B	1	 	057	22	14	2	6	1	35	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002895
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	7	1999	 	B	2	2	2	2	2	B	1	 	057	22	10	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002895
5560	1	1	B	B	B	B	1	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	5	2000	X	B	2	2	2	2	2	2	1	 	057	1	29	2	6	 	40	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	549	4	4941	 	 	000000002899
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2001	 	B	2	2	2	2	2	B	1	 	057	22	8	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002899
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	7	2009	 	B	2	2	B	B	B	B	1	 	057	22	0	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002899
5560	1	1	B	B	B	B	2	2	1	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	2002	X	B	2	2	2	2	2	2	1	 	057	1	40	2	1	 	46	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	01	20	4	79980	 	 	000000002900
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	2002	X	B	2	2	2	2	2	2	1	 	057	20	43	1	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	4	50000	 	 	000000002900
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	8	2002	 	B	2	2	2	2	2	B	1	 	057	22	7	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002900
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	6	2004	 	B	2	2	2	2	2	B	1	 	057	22	5	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002900
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	2	2004	 	B	2	2	2	2	2	2	1	 	057	20	32	2	1	 	40	2	1	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	25000	 	 	000000002902
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	2	2004	X	B	2	2	2	2	2	2	4	 	313	1	46	1	1	 	40	1	1	 	 	 	 	 	 	 	 	1	1	1	1967	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	86000	1	 	000000002902
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2004	 	B	2	2	2	2	2	B	1	 	057	22	5	2	B	2	 	 	1	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002902
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2004	 	B	2	2	2	2	2	B	1	 	057	22	14	2	6	2	35	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002902
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2004	 	B	2	2	2	2	2	B	1	 	057	22	13	2	B	2	 	 	1	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002902
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	1	4	2000	X	B	2	2	2	2	2	2	3	 	242	1	46	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	1997	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	50000	 	0	 	 	000000002904
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	1	4	2000	X	B	2	2	2	2	2	2	5	 	242	20	46	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	1997	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	50000	 	0	 	 	000000002904
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	2	4	2000	 	B	2	2	2	2	2	2	5	 	242	22	21	2	6	1	40	 	2	 	 	 	 	 	 	 	 	1	1	3	1997	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	17000	 	0	 	 	000000002904
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	4	2000	 	B	2	2	2	2	2	2	5	 	242	22	16	2	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	1997	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	0	 	0	 	 	000000002904
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	4	2000	 	B	2	2	2	2	2	B	1	 	057	22	9	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	 	 	 	 	 	000000002904
5560	6	6	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	7	2002	 	B	2	2	2	2	2	B	1	 	057	22	7	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	04	 	 	 	 	 	000000002904
5560	1	1	1	1	1	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	 	 	2	2	2004	 	B	2	2	2	2	2	2	1	 	057	32	34	2	4	 	40	 	2	1	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	33000	 	33000	 	 	000000002911
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	1	2	2004	X	B	2	2	2	2	2	2	1	 	057	1	42	1	6	 	42	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	1	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	60000	 	0	 	 	000000002911
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2004	 	B	2	2	2	2	2	B	1	 	057	22	9	1	B	2	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002911
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	6	1990	X	B	2	2	2	1	2	2	1	 	057	1	61	2	4	 	35	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	6264	 	0	 	 	000000002913
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	6	1990	 	B	2	2	2	2	2	2	1	 	057	22	41	1	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	8088	 	0	 	 	000000002913
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	6	1990	 	B	2	2	2	2	2	2	1	 	057	22	43	1	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	8088	 	0	 	 	000000002913
5560	6	6	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	6	1990	 	B	2	2	2	2	2	2	1	 	057	22	34	1	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000002913
5560	1	1	B	B	B	B	2	2	2	2	2	1	2	2	1	2	2	2	 	 	B	B	2	8	2008	 	1	1	2	2	1	1	1	1	 	057	24	77	2	3	 	39	 	2	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	15612	 	0	 	 	000000002916
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	8	2003	X	B	2	2	2	2	2	2	1	 	057	1	45	1	4	1	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	79000	 	 	000000002916
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	2009	X	1	2	2	2	2	2	2	1	 	057	2	53	2	4	 	41	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	30000	 	 	000000002918
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	4	2001	X	B	2	2	2	2	2	2	1	 	057	1	32	2	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	40000	 	 	000000002921
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	4	2001	X	B	2	2	2	2	2	2	1	 	057	20	36	1	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	50000	 	 	000000002921
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	4	2001	 	B	2	2	2	2	2	B	1	 	057	22	12	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002921
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	4	2001	 	B	2	2	2	2	2	B	1	 	057	22	10	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000002921
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	10	2008	X	1	2	2	2	2	2	2	1	 	057	1	40	2	6	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	20000	 	 	000000002923
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	10	2008	 	1	2	2	2	2	2	B	1	 	057	22	8	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002923
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	10	2008	 	1	2	2	2	2	2	B	1	 	057	22	9	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002923
5560	1	1	B	B	B	B	2	2	2	1	2	2	2	2	2	2	2	2	 	 	B	B	2	11	2007	X	1	2	2	2	2	2	2	1	 	057	1	44	2	6	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	1068	 	0	 	 	000000002925
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	11	2007	 	1	2	2	2	2	2	2	1	 	057	22	24	2	6	1	39	 	2	 	 	 	 	 	 	 	 	2	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000002925
5560	3	3	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	11	2007	 	1	2	2	2	2	2	2	1	 	057	22	19	2	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	2	3000	 	 	000000002925
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	11	2007	 	1	2	2	B	B	B	B	1	 	057	23	4	2	B	2	 	 	2	 	 	 	 	 	 	 	 	2	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000002925
